#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU6468	GS|99.5|MF142592|SH0984496.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Vaginatispora,s:Vaginatispora microarmatispora	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Vaginatispora,s:Vaginatispora microarmatispora	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Vaginatispora	No hit
OTU6469	SS|0.9700|KF535949|SH1174631.09FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Dipodascaceae,g:Geotrichum,s:Geotrichum candidum	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Dipodascaceae,g:Geotrichum,s:Geotrichum candidum	No hit
OTU6470	SS|0.9800|KM246200|SH0961011.09FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae,g:Tetracladium	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Helotiaceae	No hit
OTU6471	SS|0.9800|UDB01499637|SH0895956.09FU;k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota	No hit
OTU6472	SS|0.8900|KY794702|SH0949711.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Periconiaceae,g:Periconia,s:Periconia echinochloae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Periconiaceae,g:Periconia,s:Periconia submersa	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Periconiaceae,g:Periconia,s:Periconia echinochloae	No hit
OTU6473	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora,s:Symmetrospora suhii	No hit
OTU6476	SS|0.8900|UDB02062014|SH1092061.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Neosetophoma	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Neosetophoma	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Phaeosphaeriaceae,g:Neosetophoma	No hit
OTU6477	GS|97.5|UDB0200195|SH0993276.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU6478	GS|98.2|UDB01554361|SH1270948.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes	No hit
OTU6479	GS|77.4|EU520601|SH0959424.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora	No hit	No hit
OTU6480	GS|99.6|FM866383|SH1204287.09FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU6481	GS|0.0|None;No hit	No hit	No hit	No hit
OTU6483	SS|0.8700|UDB03679269|SH1068087.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria,s:Paraphaeosphaeria angularis	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria,s:Paraphaeosphaeria angularis	No hit
OTU6485	GS|0.0|None;No hit	No hit	No hit	No hit
OTU6486	GS|96.4|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	No hit	No hit
OTU6489	SS|1.0000|HM562173|SH1191460.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Pluteaceae,g:Pluteus	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Pluteaceae,g:Pluteus	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Pluteaceae,g:Pluteus	No hit
OTU6490	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	No hit	No hit
OTU6492	GS|100.0|UDB05277386|SH1295115.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Drechslera	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Drechslera	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Drechslera	No hit
OTU6493	GS|99.7|MT223781|SH1314836.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Barrmaeliaceae,g:Barrmaelia,s:Barrmaelia serenoae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Barrmaeliaceae,g:Barrmaelia,s:Barrmaelia serenoae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Barrmaeliaceae,g:Barrmaelia,s:Barrmaelia serenoae	No hit
OTU6495	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	No hit	No hit
OTU6496	SS|0.8100|EU687041|SH1074709.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Halosphaeriaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Halosphaeriaceae	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Halosphaeriaceae	No hit
OTU6497	GS|98.8|JX359391|SH0994625.09FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU6498	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi	No hit
OTU6500	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi	No hit
OTU6503	SS|1.0000|KF535949|SH1174631.09FU;k:Fungi	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi	No hit
OTU6504	GS|0.0|None;No hit	No hit	No hit	No hit
OTU6505	GS|97.7|UDB06375422|SH0908048.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Rhizophagus	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Rhizophagus	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU6509	SS|1.0000|HM159460|SH1154723.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU6511	GS|99.6|AB378531|SH1259335.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Lecanicillium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Lecanicillium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Lecanicillium	No hit
OTU6512	SS|1.0000|KF849654|SH1216323.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales	No hit
OTU6513	SS|0.9100|UDB06720345|SH1262249.09FU;k:Fungi,p:Rozellomycota	k:Fungi,p:Rozellomycota	k:Fungi,p:Rozellomycota	No hit
OTU6515	SS|1.0000|UDB0948496|SH1300429.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes	k:Fungi,p:Basidiomycota,c:Agaricomycetes	k:Fungi,p:Basidiomycota,c:Agaricomycetes	No hit
OTU6516	GS|99.4|UDB04130824|SH0953355.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Atractosporales,f:Conlariaceae,g:Conlarium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Atractosporales,f:Conlariaceae,g:Conlarium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Atractosporales,f:Conlariaceae,g:Conlarium	No hit
OTU6518	GS|0.0|None;No hit	No hit	No hit	No hit
OTU6519	GS|97.3|UDB01555982|SH1270893.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota	No hit
OTU6521	GS|96.4|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	No hit	No hit
OTU6523	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Diversisporales	No hit
OTU6525	GS|98.6|UDB01555748|SH1270798.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes	No hit
OTU6526	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi	No hit
OTU6528	SS|1.0000|UDB06292354|SH1119222.09FU;k:Fungi,p:Kickxellomycota,c:Ramicandelaberomycetes,o:Ramicandelaberales	k:Fungi,p:Kickxellomycota,c:Ramicandelaberomycetes,o:Ramicandelaberales,f:Ramicandelaberaceae	k:Fungi,p:Kickxellomycota,c:Ramicandelaberomycetes,o:Ramicandelaberales	No hit
OTU6532	GS|0.0|None;No hit	No hit	No hit	No hit
OTU6533	SS|0.8200|KP174851|SH1253658.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Trichomerium	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Trichomerium,s:Trichomerium lapideum	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Trichomerium	No hit
OTU6534	SS|0.8200|UDB03143571|SH0904365.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Glomus	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU6535	GS|84.4|KF028767|SH1072454.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Thermoascaceae,g:Byssochlamys	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Thermoascaceae,g:Byssochlamys	No hit	No hit
OTU6536	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi	No hit
OTU6537	GS|0.0|None;No hit	No hit	No hit	No hit
OTU6539	SS|1.0000|GU328584|SH1260007.09FU;k:Fungi	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Trechispora	k:Fungi	No hit
OTU6540	SS|0.9900|MN534770|SH1309797.09FU;k:Fungi	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Ascobolaceae	k:Fungi	No hit
OTU6541	GS|96.4|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	No hit	No hit
OTU6542	GS|87.5|KF028767|SH1072454.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Thermoascaceae,g:Byssochlamys	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Thermoascaceae,g:Byssochlamys	No hit	No hit
OTU6544	SS|1.0000|KF535949|SH1174631.09FU;k:Fungi	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi	No hit
OTU6545	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi	No hit
OTU6546	GS|98.6|KJ476182|SH0885039.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Bipolaris,s:Bipolaris maydis	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Bipolaris,s:Bipolaris maydis	k:Fungi	No hit
OTU6547	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Diversisporales,f:Diversisporaceae	No hit
OTU6548	GS|0.0|None;No hit	No hit	No hit	No hit
OTU6549	SS|1.0000|UDB0234597|SH1131914.09FU;k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	No hit
OTU6550	SS|0.9900|HQ377274|SH1163083.09FU;k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota	No hit
OTU6552	GS|100.0|UDB05200843|SH0976572.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae	No hit
OTU6554	GS|71.4|UDB03587638|SH1144701.09FU;k:Ichthyosporia	k:Ichthyosporia	No hit	No hit
OTU6557	SS|1.0000|MG720611|SH1087034.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Dothistroma,s:Dothistroma pini	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae	No hit
OTU6558	GSL|100.0|OL967000|SH1288263.09FU;k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota	k:Fungi	No hit
OTU6559	GS|98.8|KX822543|SH0889622.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Arthrocladium,s:Arthrocladium tropicale	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Trichomeriaceae,g:Arthrocladium,s:Arthrocladium tropicale	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales	No hit
OTU6560	SS|1.0000|KF849654|SH1216323.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales	No hit
OTU6561	SS|0.8500|MT908548|SH0946105.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Hyponectriaceae,g:Monographella	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Amphisphaeriaceae,g:Microdochium	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Hyponectriaceae,g:Monographella	No hit
OTU6562	SS|0.9300|KM041777|SH0988960.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU6564	SS|0.9600|AJ875379|SH0964467.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes	No hit
OTU6565	GS|72.9|KM108758|SH1308740.09FU;k:Ichthyosporia,c:Ichthyosporea	k:Ichthyosporia,c:Ichthyosporea	No hit	No hit
OTU6566	SS|1.0000|UDB01613257|SH1021239.09FU;k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales	k:Fungi	No hit
OTU6567	GS|87.5|KF028767|SH1072454.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Thermoascaceae,g:Byssochlamys	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Thermoascaceae,g:Byssochlamys	No hit	No hit
OTU6568	GS|73.3|KF848855|SH1057529.09FU;k:Fungi,p:Kickxellomycota,c:Kickxellomycetes,o:Kickxellales,f:Kickxellaceae,g:Spiromyces,s:Spiromyces aspiralis	k:Fungi,p:Kickxellomycota,c:Kickxellomycetes,o:Kickxellales,f:Kickxellaceae,g:Spiromyces,s:Spiromyces aspiralis	No hit	No hit
OTU6570	SS|0.8500|KF535949|SH1174631.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales	No hit
OTU6571	SS|0.9600|DQ421244|SH0988858.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales	No hit
OTU6574	GSL|100.0|KU640173|SH1162717.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Psilocybe,s:Psilocybe tampanensis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Psilocybe	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Psilocybe,s:Psilocybe tampanensis	No hit
OTU6575	SS|1.0000|KJ869139|SH0931811.09FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Dendryphiella	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Dendryphiella	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Dendryphiella	No hit
OTU6576	GS|100.0|UDB03486089|SH1300242.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae	No hit
OTU6578	GS|100.0|KU683871|SH0911390.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi,p:Ascomycota,c:Sordariomycetes	k:Fungi	No hit
OTU6579	GS|99.4|UDB027208|SH0916138.09FU;k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Chionosphaeraceae,g:Kurtzmanomyces	k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Chionosphaeraceae,g:Kurtzmanomyces	k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Chionosphaeraceae,g:Kurtzmanomyces	No hit
OTU6580	GS|73.2|UDB0160887|SH1261842.09FU;k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	No hit	No hit
OTU6583	GSL|100.0|AB536702|SH1055122.09FU;k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Mucoraceae,g:Mucor	k:Fungi	k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Mucoraceae,g:Mucor	No hit
OTU6584	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora,s:Symmetrospora suhii	No hit
OTU6585	GS|96.4|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	No hit	No hit
OTU6587	SS|0.9300|JF497149|SH0996095.09FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	No hit
OTU6590	GS|99.1|UDB01288625|SH1286153.09FU;k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Arthrobotrys	k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae,g:Arthrobotrys	k:Fungi,p:Ascomycota,c:Orbiliomycetes,o:Orbiliales,f:Orbiliaceae	No hit
OTU6593	GS|100.0|AY251413|SH0921004.09FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Parmeliaceae,g:Canoparmelia,s:Canoparmelia texana	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Parmeliaceae,g:Canoparmelia,s:Canoparmelia texana	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Parmeliaceae,g:Canoparmelia	No hit
OTU6595	SS|1.0000|KF535949|SH1174631.09FU;k:Fungi,p:Glomeromycota	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Glomeromycota	No hit
OTU6596	GS|0.0|None;No hit	No hit	No hit	No hit
OTU6597	SS|1.0000|UDB04320943|SH1287748.09FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pezizaceae	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pezizaceae	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pezizaceae	No hit
OTU6598	GS|97.4|KM041764|SH1193455.09FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU6600	GS|74.2|UDB034348|SH1110935.09FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Tricladiaceae,g:Tricladium,s:Tricladium angustum	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Tricladiaceae,g:Tricladium,s:Tricladium angustum	No hit	No hit
OTU6602	SS|1.0000|MF971485|SH1028618.09FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU6603	GS|100.0|KF535949|SH1174631.09FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Amanitaceae,g:Amanita,s:Amanita exitialis	No hit	No hit
OTU6607	GS|0.0|None;No hit	No hit	No hit	No hit
OTU6608	GS|100.0|UDB01421655|SH0942115.09FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Aspergillaceae,g:Aspergillus	k:Fungi	No hit
OTU6609	GS|0.0|None;No hit	No hit	No hit	No hit
OTU6611	SS|0.9800|UDB03587877|SH1172721.09FU;k:Ichthyosporia	k:Ichthyosporia	k:Ichthyosporia	No hit
